i,j,owner1,owner2,token_set,rapidfuzz,levenshtein,core_sim,label
13713,179511,MOHAN MINES,NIKTON MINES MINERALS,62.5,50.0,13,62.5,
288452,298175,P P RAJU,B A RAJU TRANSPORT,80.0,46.15384615384615,12,80.0,
173724,199952,PARK CONTROAL COMMUNICATIONS,DEVI PARK,61.53846153846154,21.62162162162162,26,61.53846153846154,
65587,277778,UNIVERSAL OFFSETS,UNIVERSAL BOOK SELLERS,71.7948717948718,71.7948717948718,8,72.22222222222221,
134970,276741,PIONEER AGENCIES,PIONEER MOTORS,66.66666666666666,60.0,7,100.0,
251648,336089,PROPRIETOR ROSE RANI JOSEPH,MANAGING DIRECTOR JOSEPH P I,61.81818181818182,43.63636363636364,21,61.81818181818182,
198523,336612,CITY SIGH,FORTUNE CITY DEVELOPERS,61.53846153846154,37.5,18,61.53846153846154,
193837,291968,SREE SRINIVASA INDUSTRIES,SRINIVASA INFRA,75.0,65.0,12,100.0,
89613,254220,UNIVERSAL PRODUCTS,UNIVERSAL BOX STRAPPING ENG WORKS,66.66666666666666,50.98039215686274,21,66.66666666666666,
138606,221632,M W MINES,SHAPING MINES MINERALS,71.42857142857143,45.16129032258065,15,71.42857142857143,
6913,100479,STOREMANAGER JUBILANT FOODWORKS,JUBILANT FOODWOKRS,69.38775510204081,69.38775510204081,15,69.56521739130434,
189439,281296,SPS SPINNING MILLS,SPINNING KING INDIA,61.53846153846154,54.054054054054056,12,76.19047619047619,
31563,285938,VARMA HOIST SERVICES,VARMA TOURS TRAVELS,66.66666666666666,66.66666666666667,10,100.0,
122900,130226,AVI STEEL PROCESSORS,BABA METAL PROCESSORS,73.17073170731707,73.17073170731707,7,83.33333333333333,
206848,334393,VENKATESWARA FOOD PRODUCTS,SRILAKSHMI VENKATESWARA TRADERS,63.1578947368421,56.14035087719298,21,72.72727272727272,
148883,270052,REDCON ARCHITECTS,DM ARCHITECT ASSOCIATES,60.0,60.0,15,60.0,
29223,140736,UNIVERSAL PRECISION SCREWS,UNIVERSAL ENTERPRISE,65.21739130434783,65.21739130434783,13,100.0,
141352,247958,SRINIVASA TRADING,SRINIVASA HOSPITALS,69.23076923076923,66.66666666666667,8,100.0,
108091,223789,T M YOGESH TEXTILE,YOGESH TOUR TRAVELS,64.86486486486487,54.054054054054056,13,70.58823529411765,
77378,245910,PREMIER PEOPLE LOGISTIC,PREMIER INDUSTRIES,63.41463414634146,58.53658536585367,14,100.0,
126236,210459,UNIVERSAL TRAVEL,UNIVERSAL,100.0,72.0,7,100.0,
177389,317673,VENKATA SAI DURGAA TRADERS,VENKATA SAMBASIVA TRANSPORT,64.15094339622641,64.15094339622642,12,68.75,
265955,276778,ELITE POST TENSION,ELITE INDIA,62.5,55.172413793103445,10,100.0,
43618,165089,PIONEER TRADING,PIONEER XENERGY,66.66666666666666,66.66666666666667,7,100.0,
77054,280000,MANAGING PARTNER JOSHY JOSEPH,JOSEPH,100.0,34.285714285714285,23,100.0,
30639,245600,INDRA CONSTRUCTION ALLIANCE,ALLIANCE CURE,76.19047619047619,40.0,22,76.19047619047619,
39032,288917,UNIVERSAL PRODUCTS SEALS,SAVITT UNIVERSAL,72.0,44.99999999999999,19,72.0,
90324,121859,BACK OFFICE IT SOLUCTION,PLUS OFFICE SOLUTION,72.72727272727272,72.72727272727273,8,70.58823529411765,
283943,311868,PREMIER LEATHER,PREMIER FINE PRINTERS PUB,63.63636363636363,60.0,14,63.63636363636363,
39032,210459,UNIVERSAL PRODUCTS SEALS,UNIVERSAL,100.0,54.54545454545454,15,100.0,
52901,80741,BEST MART,BEST PEST FIRE CONTROL,61.53846153846154,45.16129032258065,15,100.0,
106853,227317,RAGHAV INVESTMENT,RAGHAV REALTY,63.1578947368421,60.0,9,100.0,
223108,286185,H S PROCESSORS INDIA0,V N DYERS PROCESSORS,68.29268292682927,63.41463414634146,14,68.29268292682927,
176340,325249,VISWAS TEXTILES PROCESSORS,ESS EHH PROCESSORS,71.42857142857143,68.18181818181819,11,71.42857142857143,
65590,67216,WOOD CRAFTS INDIA,WOOD SPA DECORS,62.5,50.0,11,61.53846153846154,
34418,198115,UNIVERSAL CONSTRUCTION CARE,UNIVERSAL ENGINEERS,64.28571428571428,60.86956521739131,13,78.26086956521739,
15042,131039,RISHI INTERNATIONAL PROP ASHOK GARG,ASHOK INTERNATIONAL,100.0,59.25925925925925,20,100.0,
221353,250455,VENKATESWARA RASIPURAM,VENKATESWARA HOTELS INDIA,70.58823529411765,68.08510638297872,10,77.41935483870968,
137518,273168,NATIONAL STEEL PROCESSORS,KAMAL PROCESSORS,76.92307692307692,68.29268292682926,11,80.0,
13084,264314,GSTAR MINES MINERALS OPC,JVC MINES MINERALS,87.5,71.42857142857143,9,87.5,
72201,250378,AKSHAR ELECTRIC PANEL BOARDS,AKSHAYA CARTONS BOARDS,64.0,64.0,13,73.17073170731707,
210459,330395,UNIVERSAL,UNIVERSAL TECHNOLOGIES,100.0,58.06451612903225,13,100.0,
234516,330826,SANGAM PACKERS,PRADEEP INDUSTRIAL PACKERS,66.66666666666666,55.00000000000001,15,66.66666666666666,
218151,269001,SHIV SHANKAR TEXTILE PROCESSORS,ORION PROCESSORS,76.92307692307692,55.319148936170215,18,76.92307692307692,
122574,129054,LAKSHMI VENKATESWARA TRANSPORT,VENKATESWARA MODERN RICE MILL,64.40677966101694,54.23728813559322,23,75.0,
50725,290702,KARNATAKA BOMBAY TRANPORT,BOMBAY ASSAY,66.66666666666666,43.24324324324324,17,66.66666666666666,
226177,291621,KAIRA OFFICE SOLUTION,ICON OFFICE INNOVATION,65.11627906976744,65.11627906976744,10,66.66666666666666,
131272,300549,INTIREO CONCEPTS,INNOVATIVE MARKETING CONCEPTS,66.66666666666666,66.66666666666667,14,66.66666666666667,
155435,344790,UNIVERSAL INTEGRATED CORPORATE SERVICE,UNIVERSAL CORROSSION ENGINEERS,61.76470588235294,52.94117647058824,24,63.333333333333336,
179100,337025,CITY CAR DECORS,CITY DENTAL CARE,70.96774193548387,58.06451612903225,9,70.96774193548387,
71343,269204,JOSEPH PHILIP MANAGING PARTNER,MANAGING PARTNER ANIL JOSEPH,90.19607843137254,55.172413793103445,26,90.19607843137254,
77739,122495,PREMIER INTEGRATED SERVICES,PREMIER ENGINEERS,63.63636363636363,63.63636363636363,13,68.57142857142857,
271882,321110,EAST INDIA PAPER BOARD MILLS,GUPTA BOARD,62.5,41.02564102564102,20,62.5,
118510,254702,ASHOK PACKAGING INDUSTRIES,ASHOK KUMAR,62.5,48.64864864864865,17,62.5,
193079,257782,SRINIVASA TRANSPORT,SRINIVASA INFRASTRUCTURE,69.76744186046511,69.76744186046511,11,100.0,
195842,271942,MOBIUS INTERIOR CONCEPTS,MARKETS CONCEPTS,66.66666666666666,55.00000000000001,13,66.66666666666666,
27041,197993,PREMIER CARWORLD,PREMIER POLYFILM,62.5,62.5,7,62.5,
218205,305355,S C SHAH,SHAH JII TOURS TRAVELS,66.66666666666666,33.333333333333336,17,66.66666666666666,
238676,306382,K R UNIVERSAL,UNIVERSAL PEACE CENTRE,81.81818181818181,51.42857142857142,17,81.81818181818181,
119380,338896,EAPEN JOSEPH,MANAGING DIRECTOR JOSEPH SIMON,66.66666666666666,42.85714285714286,21,66.66666666666666,
175251,303357,UNIVERSAL BIOFUELS,UNIVERSAL ORBITAL SYSTEMS,66.66666666666666,65.11627906976744,11,66.66666666666666,
284024,311668,RAJU GEMS,RAJU INDUSTRIES,61.53846153846154,58.33333333333333,9,100.0,
70882,296626,BOMBAY LOGISTICS,HUMANS OF BOMBAY STORIES,60.0,55.00000000000001,17,100.0,
133560,291496,HILL PARK PROPERTIES ESTATE,ANGEL PARK PROMOTERS,63.829787234042556,55.319148936170215,15,63.829787234042556,
133952,154242,VINEET ASHOK GANGWANI HUF,ASHOK SONS,66.66666666666666,40.0,18,66.66666666666666,
300949,306382,WELSPRING UNIVERSAL,UNIVERSAL PEACE CENTRE,64.28571428571428,43.90243902439024,19,64.28571428571428,
37645,269715,VENKATESWARA,VENKATESWARA PAPER,100.0,80.0,6,100.0,
46031,281296,HIMALAYA SPINNING MILLS,SPINNING KING INDIA,61.904761904761905,47.61904761904761,18,76.19047619047619,
77,143233,KRISHNA WOOD WORLD,ARIHANT WOOD PRODUCTS,61.53846153846154,61.53846153846154,11,61.53846153846154,
70015,340089,ASHTAVINAYAK READYMIX CONCRETE,SUPER READYMIX,72.72727272727272,45.45454545454546,20,72.72727272727272,
160940,208161,G CONS,BRIDGEPOINT RESEARCH CONS,80.0,38.70967741935484,19,80.0,
57539,88480,BALAJI MINES MINERALS,KARTHIKA MINES MINERALS,80.0,77.27272727272727,6,80.0,
303182,332240,MOHAMMED TOURS TRAVELS,MOHAMMED RIHAN,72.72727272727272,61.111111111111114,11,100.0,
74046,117191,SNEHA PACKERS,CERTIFIED PACKERS MOVERS,70.0,48.64864864864865,16,70.0,
4880,296912,RAGHAV SALES,RAGHAV BROTHERS,66.66666666666666,66.66666666666667,6,66.66666666666666,
261113,315336,SHEETAL RESIDENCY,LAXMI RESIDENCY PRAVATE,69.23076923076923,55.00000000000001,15,69.23076923076923,
19792,284024,RAJU CHACKO PROPRIETOR,RAJU GEMS,61.53846153846154,38.70967741935484,16,61.53846153846154,
10896,166875,GOPI KRISHNA PROCESSORS,SPA FABRICS PROCESSOR,63.63636363636363,68.18181818181819,11,65.0,
35205,76725,PIONEER FIL MED,PIONEER TRADERS,63.63636363636363,60.0,7,100.0,
112091,245849,MANAGING PARTNER ABRAHAM JOSEPH,TOMY JOSEPH MANAGING PARTNER,90.19607843137254,54.23728813559322,27,90.19607843137254,
126237,259205,ADITYA ADS,SUDHA ADS,63.1578947368421,63.1578947368421,5,63.1578947368421,
79965,279298,UNIVERSAL ELEC ND REFRIGERATION,AAKASH UNIVERSAL,72.0,38.297872340425535,25,72.0,
53880,181943,SHAJI JOSEPH MANAGING PARTNER,MANAGING PARTNER SEBASTIAN JOSEPH,88.46153846153847,51.61290322580645,27,88.46153846153847,
183089,218205,SHAH RATILAL SOMCHAND,S C SHAH,66.66666666666666,41.379310344827594,15,66.66666666666666,
3529,26406,BEST POLYMER,BEST PROCESSORS,66.66666666666666,66.66666666666667,7,66.66666666666666,
80540,194679,STRUCTURAL CONCEPT DESIGNS,FILTER CONCEPT,66.66666666666666,50.0,16,66.66666666666666,
42712,249281,SARAVANA STORES ELITE,ELITE FUELS,62.5,31.25,18,62.5,
48029,279791,N S READYMIX,H Y C READYMIX CONCRETE,80.0,57.14285714285714,13,80.0,
54094,277359,ELITE FURNITURE,ELITE REALTORS,62.06896551724138,62.06896551724138,7,62.06896551724138,
44635,293526,JINDAL PADDY PROCESSORS,ASSO AGRO FOOD PROCESSORS,62.5,62.5,12,66.66666666666666,
10810,79169,HI TECH PACKERS MOVERS,INDIAN PACKERS,66.66666666666666,50.0,13,100.0,
143977,238924,SATISH BAR RESTAURANT,JOGMAYA BAR RESTAURANTS,68.18181818181819,72.72727272727273,8,70.0,
9415,34386,KALAKRUTI ARCHITECTS PLANNERS,PLANK PILLAR ARCHITECTS,73.07692307692308,57.692307692307686,19,73.07692307692308,
88838,199379,MANAGING PARTNER JOSEPH ABRAHAM,K T JOSEPH MANAGING DIRECTOR,69.76744186046511,44.067796610169495,29,69.76744186046511,
160255,323180,ASHOK KUMAR LADURAM HUF,ASHOK TIWARI HUF,72.0,61.53846153846154,11,72.0,
63879,151182,JM FINAN INVST CONS SERVICE,FP INDIA PROJECT MGMT CONS SERVICE,68.85245901639344,62.295081967213115,17,51.61290322580645,
57616,77918,SRINIVASA MARUTI STEEL,SRINIVASA MACHINE WORKS,66.66666666666666,66.66666666666667,10,78.78787878787878,
263501,294348,PIONEER BUSINESS SOLUTIONS,PIONEER INFOSYS,63.63636363636363,58.53658536585367,14,77.41935483870968,
8420,254084,STEELMAX PROCESSORS,SHREE TIRUPATI PROCESSORS,68.9655172413793,68.18181818181819,10,68.9655172413793,
178179,323209,DEVI ADS,B M ADS,60.0,53.333333333333336,4,60.0,
265904,321498,SHAH CLOCK AGENCIES,A N SHAH,66.66666666666666,29.629629629629626,16,66.66666666666666,
82963,152865,PREMIER PEST CONTROL,PREMIER INFRA SERVICES,61.904761904761905,47.61904761904761,13,100.0,
140547,308601,M P M PROCESSORS,BENGAL STEEL PROCESSORS,83.33333333333333,61.53846153846154,11,83.33333333333333,
112817,340116,BHASKAR ARCHITECTS,ARCH AID ARCHITECTS ENG,71.42857142857143,63.41463414634146,11,71.42857142857143,
193773,257129,ANNA MINES MINERALS CONTRACTOR,MADHA MINES,62.5,39.02439024390244,23,62.5,
126198,140360,SHREE LAKSHMI VENKATESWARA,VENKATESWARA AUTO FINANCE,64.86486486486487,47.05882352941176,24,100.0,
76194,169812,VIJAYA TOURS TRAVELS,VIJAYA KRISHNA VENTURES,65.11627906976744,65.11627906976744,13,100.0,
215528,229651,SREE GANESH MINES ROCKS,SPT MINES,71.42857142857143,43.75,16,71.42857142857143,
39864,194501,P K SHAH,DHAVAL B SHAH HUF,66.66666666666666,48.0,11,66.66666666666666,
94979,304455,ASHOK ENGINEERING WORKS,ASHOK INVESTMENTS,60.0,60.0,13,100.0,
158388,233864,OM PACKERS MOVERS,BHATIA PACKERS,66.66666666666666,51.61290322580645,13,66.66666666666666,
119395,247958,ALAMELU SRINIVASA VENTURES,SRINIVASA HOSPITALS,64.28571428571428,53.333333333333336,16,64.28571428571428,
144541,282562,VENKATESWARA HI TECH FUELS,LAKSHMI VENKATESWARA RICE MILL,67.85714285714286,60.71428571428572,17,72.72727272727272,
37380,53780,MANAGING DIRECTOR RAY THOMAS,THOMAS,100.0,35.29411764705882,22,100.0,
63792,251889,PREMIER AGENCY,PREMIER CNC PRESS SHOP,66.66666666666666,55.55555555555556,13,100.0,
160499,334864,MATESWARI MINES,MARUTI MINES MINERALS,61.111111111111114,61.111111111111114,12,61.111111111111114,
9471,82736,MOCHAN FOOD PROCESSORS,ROLEX PROCESSORS,76.92307692307692,63.1578947368421,10,76.92307692307692,
257470,290559,ELITE HOME DECOR,ELITE IMPEX,62.5,59.25925925925925,8,62.5,
37085,135069,CK MINES MINERALS,SANWARIYA MINES MINERALS,90.3225806451613,73.17073170731707,9,90.3225806451613,
119986,330108,ZOE CONCEPTS,INTEGRATED CONCEPTS,80.0,64.51612903225806,9,80.0,
75895,315200,SRINIVASA CONSTRUCTION,SRINIVASA TEXTILES,66.66666666666666,65.0,10,100.0,
222763,343747,SYNERGIE INST OF TRADE COMM INDIA,BT GLOBAL COMM INDIA,66.66666666666666,56.60377358490566,19,45.714285714285715,
108431,329662,M ASHOK,ASHOK AGENCYS,83.33333333333333,50.0,10,83.33333333333333,
269717,286574,WASHROOM HYGIENE CONCEPTS,ETUWA CONCEPTS,72.72727272727272,56.41025641025641,16,72.72727272727272,
198115,238672,UNIVERSAL ENGINEERS,UNIVERSAL INDUSTRIES,71.7948717948718,71.7948717948718,8,100.0,
67551,95879,SHAH PLASTIC WORKS,C C SHAH SONS,62.06896551724138,51.61290322580645,13,53.333333333333336,
134045,289200,NSG SPEED LOGISTICS,JS SPEED LOGISTICS,91.89189189189189,91.89189189189189,2,82.35294117647058,
74350,176055,JOSEPH SHAJI PROPRIETOR,MANAGING DIRECTOR JOHNY JOSEPH,60.37735849056604,30.188679245283023,26,60.37735849056604,
42182,59615,NISHA JOSEPH PROPRIETOR,AABY MARY JOSEPH PROPRIETOR,85.0,76.0,8,85.0,
280793,280834,PROPRIETOR JOSEPH MATHEW,PROPRIETOR SUNOJ MATHEW,85.0,80.85106382978724,6,85.0,
228372,339012,UNITED ALLIANCE HEALTH CARE,KSP ALLIANCE,80.0,46.15384615384615,18,80.0,
222773,309217,ELITE MARKETING,ELITE INFRA,62.5,61.53846153846154,9,100.0,
44316,331860,IR CIVIL ENGINEERS CONT,ADS CIVIL INTERIORS,61.904761904761905,57.14285714285714,12,61.904761904761905,
268940,296346,CHHABRA HOME CONCEPTS,FAALCON CONCEPTS,66.66666666666666,64.86486486486487,9,66.66666666666666,
148913,227474,SRINIVASA SUPPLIERS,SRINIVASA POLYMERS,81.08108108108108,81.08108108108108,5,81.08108108108108,
87970,212646,LAKSHMI VENKATESWARA INFRA,SREE VENKATESWARA ELECTRICAL WORLD,63.1578947368421,56.666666666666664,20,75.0,
17304,60781,OFFICE SOLUTION,LOUTS OFFICE SOLUTIONS,81.08108108108108,81.08108108108108,7,100.0,
132726,191828,CITY CAB TOURS TRAVELS,CITY RIDE,61.53846153846154,45.16129032258065,15,66.66666666666666,
63190,92649,BOMBAY DEVELOPERS GLOBAL,BOMBAY TEXTILE,60.0,52.63157894736843,15,60.0,
15755,195715,TARUN PREMIER,PREMIER OIL MILLS,70.0,46.666666666666664,14,70.0,
281336,306350,RITZ CLASSIC RESTAURANT BAR,EMPIRE RESTAURANT BAR,80.0,66.66666666666667,12,80.0,
77080,164478,PROPRIETOR P T JOSEPH,PROPRIETOR SABU JOSEPH,89.47368421052632,83.72093023255813,4,89.47368421052632,
10401,98662,GEETA TRAVEL PLUS,GEETA HOSPITAL,64.51612903225806,58.06451612903225,10,64.51612903225806,
132454,151232,PREMIER MOTORS,PREMIER ENTERPRISE,68.75,68.75,7,100.0,
89904,123466,SUNTEC READYMIX CONCRETE,GANAPATHI READYMIX CONCRETTE,76.92307692307692,76.92307692307692,8,76.92307692307692,
311548,314669,ASHOKA BROTHERS PROP ASHOK KUMAR,PROPRIETOR ANISH ASHOK KUMAR,70.0,56.666666666666664,17,70.0,
236782,295107,UNIVERSAL AGRO CHEMICAL INDUSTRIES,UNIVERSAL INKA,78.26086956521739,50.0,22,78.26086956521739,
1801,314528,VIJAYA KUMARI G PROPRIETOR,VIJAYA DURGA MOTORS,62.22222222222222,66.66666666666667,13,65.0,
5627,227399,SRINIVASA,SRINIVASA TRAVELS,100.0,69.23076923076923,8,100.0,
143279,193730,LAKSHMI SRINIVASA RICE FLOO,SAI SRINIVASA MARKETING,60.0,60.0,14,60.0,
246677,252619,UNIVERSAL TRADING,CHANDRAKALA UNIVERSAL,69.23076923076923,47.36842105263158,17,100.0,
130226,217048,BABA METAL PROCESSORS,BLUE STAR PROCESSORS,73.17073170731707,73.17073170731707,6,75.67567567567568,
53150,88846,PROPRIETOR JOSE MATHEW,PROPRIETOR SUNNY MATHEW,87.17948717948718,84.44444444444444,5,87.17948717948718,
37975,137956,SHAH INDUSTRIAL PRODUCTS,V M SHAH,66.66666666666666,25.0,21,66.66666666666666,
147026,262592,JIJU JOSEPH PROPRIETOR,KONKOTH JOSEPH VINSON PROPRIETOR,87.17948717948718,66.66666666666667,14,87.17948717948718,
257129,292162,MADHA MINES,GRINGOTTS MINES INDIA,62.5,37.5,15,62.5,
74848,130329,UNIVERSAL EXPORTS,VGP UNIVERSAL VENTURES,69.23076923076923,66.66666666666667,9,69.23076923076923,
249775,332214,JAIN MINES MINERALS INDIA,KRISHNA MINES MINERALS,77.77777777777777,72.34042553191489,11,84.84848484848484,
45401,46917,ALLIANCE VISION SERVICES,ALLIANCE MILLS LESSEES,69.56521739130434,69.56521739130434,10,69.56521739130434,
147762,162914,ALLIANCE CELLULOSE INDIA,LIQUOR ALLIANCE,69.56521739130434,41.02564102564102,18,72.72727272727272,
200080,314431,PIONEER ENGINEERING CONTRACTS,PIONEER PROJECTS,60.869565217391305,57.77777777777777,16,100.0,
99318,203248,RAGHAV MINERALS,RAGHAV THUKRAL HUF,60.60606060606061,60.60606060606061,8,60.60606060606061,
72220,233760,UNIVERSAL,UNIVERSAL HOME APPLIANCES,100.0,52.94117647058824,16,100.0,
40281,150255,JUBILANT FOOBWORKS,JUBILANT FOOWORKS,97.14285714285714,97.14285714285714,1,97.14285714285714,
27330,213780,BENGAL SHRIRAM HITECH CITY,HOTEL SIRSA CITY INN,60.869565217391305,52.17391304347826,16,60.869565217391305,
259259,331860,S S ADS,ADS CIVIL INTERIORS,75.0,30.76923076923077,15,75.0,
17700,315695,PORTBLAIR PACKERS ANDMOVERS,SHIFT PACKERS MOVERS,68.08510638297872,68.08510638297872,12,68.08510638297872,
50148,84721,S S PIONEER,COIMBATORE PIONEER MILLS,87.5,45.714285714285715,16,87.5,
106026,172236,RAGHAV PHARMA,RAGHAV WOOLEN MILLS,63.1578947368421,50.0,11,63.1578947368421,
35138,166469,M P BOMBAY TRANSPORT,BOMBAY SCOOTER MOTOR,65.0,55.00000000000001,14,75.0,
86138,115945,CONCEPT HOLIDAYZ PLANNER INDIA,CONCEPT EVENTS PLANNER,81.08108108108108,61.53846153846154,14,81.08108108108108,
109694,276449,RAGHAV MOTORS,NEMPAL SINGH RAGHAV HUF,63.1578947368421,38.888888888888886,19,63.1578947368421,
10148,268137,VICTOR PACKERS,SUMEET PACKERS LIITED,66.66666666666666,51.42857142857142,13,66.66666666666666,
7016,299144,MANAGING PARTNER ABIN ANTU MATHEW,MANAGER BOVUS MATHEW,64.15094339622641,64.15094339622642,17,64.15094339622641,
5738,313366,UNIVERSAL FABRICATORS,IKIA UNIVERSAL TRANSPORT,66.66666666666666,62.22222222222222,13,78.26086956521739,
197052,323418,UNIVERSAL PRINTING PRESS,UNIVERSAL FEBRICATION,71.11111111111111,66.66666666666667,13,71.11111111111111,
98410,112817,VAM CONSULTING ENGINEERS ARCHITECTS,BHASKAR ARCHITECTS,71.42857142857143,52.83018867924528,22,71.42857142857143,
60577,186945,ATAL INDORE CITY TRANSPORT SERVICE,CITY SERVICE CENTRE,77.41935483870968,45.28301886792453,26,59.25925925925926,
38373,40540,EMPRADA MINES MINERALS,SP MINES MINERALS,90.3225806451613,82.05128205128204,6,90.3225806451613,
249747,332412,CHAIRMAN SRI YADEYUR,CHAIRMAN ABDUL AZEEZ,60.0,60.0,10,61.111111111111114,
2263,271436,PIONEER AUTOMOTIVES,PIONEER EMBROIDERIES,66.66666666666666,66.66666666666667,9,66.66666666666666,
23719,136540,GUBBI CIVIL ENGINEERS,CIVIL ENGINEERING DPT IIT BOMBAY,60.37735849056604,52.83018867924528,24,43.90243902439025,
85239,228953,RAGHAV STEELS,RAGHAV PRODUCTIVITY SOLUTIONS,63.1578947368421,47.61904761904761,19,100.0,
153078,282258,KASARA MINES MINERALS,KARPAGA VINAYAGAA MINES,63.63636363636363,59.09090909090908,13,63.63636363636363,
69310,119891,CONCEPT FACTORY,FASHION CONCEPT,73.33333333333333,46.666666666666664,14,73.33333333333333,
65908,326264,FORAY UNIVERSAL CONSULTANCY SERVICE,LUBCON UNIVERSAL,72.0,43.13725490196079,26,75.0,
64626,180440,BEAUTY CONCEPTS,CURATURE CONCEPTS,69.56521739130434,68.75,6,69.56521739130434,
262411,316769,LALITHA JEWELLERS,LALITHA BAI ENTERPRISES,60.0,60.0,11,100.0,
89394,247466,JAI SHANKAR MINES MINERALS,MAA ANJANI MINES MINERALS,82.35294117647058,78.43137254901961,7,82.35294117647058,
94610,340358,LITO THOMAS PROPRIETOR,THOMAS V M,75.0,43.75,15,75.0,
238672,341340,UNIVERSAL INDUSTRIES,UNIVERSAL FIRE SAFETY ENGINEERS,62.745098039215684,62.745098039215684,15,100.0,
85762,268466,RECON A CITY,CITY,100.0,50.0,8,100.0,
173216,218664,QUALITY PACKERS MOULDERS,CHAND PACKERS,70.0,48.64864864864865,15,70.0,
143337,247958,SRINIVASA TRADERS,SRINIVASA HOSPITALS,72.22222222222223,72.22222222222221,8,100.0,
21433,218255,SRINIVASA INFRA PROJECTS,LAXMI SRINIVASA ENTERPRISES,62.745098039215684,62.745098039215684,15,100.0,
137787,283231,PACKERS PRODUCTS,SYNTHETIC PACKERS,60.869565217391305,42.42424242424242,14,60.869565217391305,
47873,245910,PREMIER CREDIT CAPITAL,PREMIER INDUSTRIES,60.0,55.00000000000001,12,100.0,
37388,107024,PROPRIETOR THOMAS V M,DIRECTOR MANESH THOMAS,60.46511627906977,55.81395348837209,17,60.46511627906977,
8420,101650,STEELMAX PROCESSORS,PREMIER TEXTILE PROCESSORS,68.9655172413793,62.22222222222222,12,68.9655172413793,
255737,264003,ASHOK KUMAR TOURS TRAVELS,ASHOK KUMAR GAUR PROP SHRI KESHAV T,61.111111111111114,60.0,18,100.0,
306005,329707,MARWAR MINES MINERALS,JINDAL EARTH MINES,66.66666666666666,46.15384615384615,13,66.66666666666666,
252706,302077,UDAY MINES,RMG SUPER MINES,66.66666666666666,56.00000000000001,8,66.66666666666666,
106905,146653,SHREE BALAJI READYMIX,AKB READYMIX CONCRETE,66.66666666666666,47.61904761904761,19,66.66666666666666,
11082,72856,PIONEER INS REINS BROKERS,PIONEER PESTICIDES,60.46511627906977,55.81395348837209,13,60.46511627906977,
122912,161911,CONCEPTS HYGIENE,SPACEAGE STORAGE CONCEPTS,66.66666666666666,39.02439024390244,19,66.66666666666666,
218692,312218,BRASS CITY CREATIONS,CITY UNION BANK,62.857142857142854,45.714285714285715,15,57.142857142857146,
316636,337315,BABU MATHAI PROPRIETOR,MOHAN BABU TRADERS,60.0,44.99999999999999,18,57.142857142857146,
126913,135802,YUVASHAKTI TEA PROCESSOR,JUPITER MULTI FRUIT PROCESSOR,60.37735849056604,56.60377358490566,15,60.37735849056604,
65590,335924,WOOD CRAFTS INDIA,SAN WOOD INDIA LIMIED,74.07407407407408,52.63157894736843,15,53.333333333333336,
212651,264314,KRISHNA GODAVARI MINES MINERALS,JVC MINES MINERALS,87.5,65.3061224489796,15,87.5,
98374,215377,GEETA POLYWEAVES,GEETA TRADERS,62.06896551724138,62.06896551724138,8,100.0,
168621,223357,UNIVERSAL CONTAINERS,ACME UNIVERSAL SAFEZONE 9,62.22222222222222,57.77777777777777,13,62.22222222222222,
140386,345745,PIONEER CONSTRUCTIONS,PIONEER ADVERTISING,60.0,60.0,10,100.0,
180142,290163,SAI PACKERS,SAGAR PRINTER PACKERS,77.77777777777777,68.75,10,77.77777777777777,
249281,321925,ELITE FUELS,ELITE FOREX,72.72727272727272,72.72727272727273,4,72.72727272727272,
123680,141662,NATURES TWEET PROCESSORS,GUJARAT TEA PROCESSORS PACKERS,66.66666666666666,59.25925925925925,17,66.66666666666666,
192034,231242,UNIVERSAL SPARE PARTS,PROPRIETOR UNIVERSAL TRADERS,65.3061224489796,57.14285714285714,18,73.17073170731707,
92649,288817,BOMBAY TEXTILE,BOMBAY METRICS SUPPLY CHAIN,60.0,53.65853658536586,17,60.0,
10549,288091,ARUN AMBULANCE SERVIES,ARUN PHARMA SURGICALS,60.46511627906977,60.46511627906976,13,60.46511627906977,
23355,276778,ELITE INFRA CONMIX,ELITE INDIA,62.5,62.06896551724138,9,100.0,
13707,85902,KARMA PROCESSORS,AKG RICE PROCESSORS,76.92307692307692,74.28571428571429,6,76.92307692307692,
154368,165088,DEV RELOCATION PACKERS MOVERS,PLASTO PACKERS,66.66666666666666,55.81395348837209,18,66.66666666666666,
173407,211475,BEST TOURS TRAVELAS,BEST DEAL,61.53846153846154,50.0,12,63.63636363636363,
79173,83291,SWEKRETI RESIDENCY,GOUTHAM RESIDENCY,69.23076923076923,62.857142857142854,8,69.23076923076923,
278796,317994,UNIVERSAL UNEISTRONG,UNIVERSAL TOURS TRAVELS,65.11627906976744,65.11627906976744,10,100.0,
103238,288174,SRINIVASA DEVELOPERS,SRINIVASA FASHIONS,66.66666666666666,63.1578947368421,8,66.66666666666666,
794,199881,ARUN MEDICALS,ARUN SALES,69.56521739130434,69.56521739130434,6,69.56521739130434,
79176,295727,RIDDHIMA PACKERS,EXPRESS CARGO PACKERS MOVERS,60.869565217391305,45.45454545454546,19,60.869565217391305,
209435,243433,UNIVERSAL BOOK TRADERS,UNIVERSAL AIRCON SYSTEMS,65.21739130434783,65.21739130434783,10,78.26086956521739,
